latitude,longitude,state
33.595583098155544,74.32178370400379,Jammu and Kashmir
16.879678124189212,73.73182537413459,Maharashtra
24.387257610323275,72.04193083648397,Gujarat
19.927886841488288,74.449038360945,Maharashtra
22.381503427507653,74.27097386839705,Madhya Pradesh
24.866385728819353,82.54646291767767,Uttar Pradesh
27.740984709606494,88.07560833735079,Unknown
18.796752324276298,82.74591659698581,Odisha
36.17667412845094,75.08420028447927,Ladakh
23.083327657388622,87.48105197642326,West Bengal
28.54987231819814,75.63674072839603,Haryana
24.333245018764842,76.8532676596169,Madhya Pradesh
24.494149238247132,83.66571770090013,Jharkhand
27.03392107042879,92.01233671725458,Unknown
25.328464045678004,80.64615985488308,Uttar Pradesh
17.681539105002457,77.45289216973742,Karnataka
33.72968207130907,73.60738904926666,Jammu and Kashmir
24.171423448021187,83.14824360156854,Uttar Pradesh
35.866031511227106,78.74547176105807,Unknown
36.40274665824495,76.37668670779749,Unknown
26.529951726366164,77.414832090054,Rajasthan
23.620913681925515,73.27500602111468,Gujarat
13.90119315424755,77.9323042879978,Karnataka
21.326176676701465,76.94355601020925,Maharashtra
26.831843135852182,74.20623066295866,Rajasthan
25.869133501987676,82.20180025173704,Uttar Pradesh
36.0949854130447,80.15823046995229,Unknown
11.637272281373868,75.68586023024454,Kerala
25.67774048694872,73.80434382965268,Rajasthan
17.992568666646008,74.8334162646529,Maharashtra
13.721826735480931,76.19362774483398,Karnataka
23.45346272656917,93.49678630262497,Unknown
22.459346945886637,72.13915877721593,Gujarat
26.59604142913423,88.56838721187705,West Bengal
23.88179908590905,84.69234732791847,Jharkhand
19.542847845206808,85.38816970192784,Unknown
25.227017927995064,90.15463710030235,Meghalaya
24.75664909962677,75.42775253994205,Rajasthan
20.10293322281703,83.2382457932963,Odisha
25.056012741650306,73.25608388503088,Rajasthan
26.569812053090686,78.7267098168968,Madhya Pradesh
23.580610844350247,73.31705806449372,Gujarat
24.59968100405888,76.02356001404496,Rajasthan
30.03921229699796,78.49242271300955,Uttarakhand
24.693410459919903,93.26746562368317,Manipur
9.939199530157566,77.18220774980182,Kerala
27.98004766067652,82.08717128516491,Unknown
24.703939793450672,81.8915004168939,Madhya Pradesh
21.982384907901974,75.00141576085753,Madhya Pradesh
17.106817529458993,80.39498747659763,Telengana
35.15554497989797,74.41362834051415,Ladakh
28.251167390956994,75.47903677180602,Rajasthan
17.676968513475572,77.54614383322314,Telengana
22.61552700843265,74.7513200434164,Madhya Pradesh
23.63464566248109,76.67237152528105,Madhya Pradesh
16.07543485893291,79.67536638213278,Andhra Pradesh
31.458550696285215,76.17248050967191,Himachal Pradesh
26.947007089908254,81.75896227859084,Uttar Pradesh
28.80835725236119,73.67996359572498,Rajasthan
27.593687193635276,76.06943384691112,Rajasthan
12.335276066546854,76.70954555824756,Karnataka
10.028929718432565,76.95280055771491,Kerala
21.251226653931013,80.0724531619262,Maharashtra
26.580351489608915,78.7292671834939,Madhya Pradesh
27.08488862156679,74.89466471930655,Rajasthan
19.58505004442455,85.33919755763418,Odisha
11.44387533877223,77.21713434238336,Tamilnadu
26.957134324538117,81.70550095769067,Uttar Pradesh
30.878604865926206,74.32880980728851,Unknown
26.359550698671512,71.25795537038675,Rajasthan
21.58336842846964,79.55701639962717,Madhya Pradesh
35.99209052696,74.34486560125697,Ladakh
27.867365000340612,73.07497289387311,Rajasthan
12.61166147389146,75.22289701788122,Karnataka
26.53924041303685,72.02779401815724,Rajasthan
34.84513069019073,80.09592389298541,Unknown
9.786609564205449,77.50909243977003,Tamilnadu
26.882333825982073,82.46898326603059,Uttar Pradesh
24.036629389330415,88.58253353714281,West Bengal
22.667474549354267,71.2132622993472,Gujarat
13.788465030468075,74.85213590293552,Karnataka
20.362246601951796,78.41141788837285,Maharashtra
26.090590987109977,70.18795936566949,Rajasthan
20.60160456025565,80.39885014592255,Maharashtra
30.556875230263813,80.30205999973259,Uttarakhand
20.05463488096595,73.37005069330007,Maharashtra
21.287072053438948,80.57559079721159,Maharashtra
15.617607879197408,74.20722794086214,Goa
14.991070101569306,79.48988790318799,Andhra Pradesh
18.4414029772434,77.72354236469255,Telengana
20.331660817715516,84.54490040784003,Odisha
25.37610771394168,92.71992107622282,Assam
17.31224157348234,81.41893899889328,Andhra Pradesh
18.226693277445605,79.55425368314718,Telengana
27.942478691507915,74.77088342253728,Rajasthan
24.576151146264635,82.03393052525007,Madhya Pradesh
25.999369092736515,92.45271334388781,Assam
16.447397558544964,81.61195457909525,Andhra Pradesh
25.824910705277944,74.40880451965404,Rajasthan
21.893327073442435,72.99722562189254,Gujarat
11.938211484291784,79.02163693134025,Tamilnadu
11.36929458019344,75.8804644199572,Kerala
24.787016659333915,75.26964643983138,Rajasthan
16.583099875808387,79.07855307388127,Telengana
16.856011876064258,81.89721693932825,Andhra Pradesh
21.25570833916825,82.59519263502625,Chhattishgarh
28.086430098032395,83.20554002167046,Unknown
19.14748864723498,84.56024460742265,Odisha
13.122539745928577,78.57494009164475,Andhra Pradesh
23.106600899301384,76.71370009060047,Madhya Pradesh
18.27112520599576,75.38575088333982,Maharashtra
21.936727486972927,75.57578413677038,Madhya Pradesh
16.00520192100751,78.97145835648462,Andhra Pradesh
21.291081929161805,74.8744638999242,Maharashtra
35.96000747998215,74.26523452930905,Ladakh
34.66419224657534,74.09432828649824,Jammu and Kashmir
24.214769305419395,73.11047275487772,Rajasthan
37.34727091468153,77.53399681723386,Unknown
34.977403043211496,77.77554722253444,Ladakh
21.044922639699905,84.40334778995566,Odisha
24.631604423834858,78.28840665366442,Uttar Pradesh
24.167000360111217,82.00106883982426,Madhya Pradesh
9.523864705379907,78.44788365438217,Tamilnadu
33.8356987805189,74.83289005557799,Jammu and Kashmir
14.613686138886237,76.53523963404223,Karnataka
31.841864102308534,74.66473369487949,Punjab
23.710702972677154,72.09443908674712,Gujarat
25.289228083578507,80.06202404981832,Madhya Pradesh
26.852812896624073,91.79268269391105,Unknown
23.4275930168792,93.46212780572387,Unknown
28.098105110341123,87.7911854398335,Unknown
36.091261451866956,80.07343903150286,Unknown
